"Genus","species","Valid_binomial","Lat","Lon"
"Therioaphis","tenera","Therioaphis tenera",35.303,-120.804
"Therioaphis","tenera","Therioaphis tenera",35.303,-120.804
"Therioaphis","tenera","Therioaphis tenera",45.967,-66.65
"Therioaphis","tenera","Therioaphis tenera",30.901,-84.573
"Therioaphis","tenera","Therioaphis tenera",44.883,-68.673
"Therioaphis","tenera","Therioaphis tenera",35.052,-83.204
"Therioaphis","tenera","Therioaphis tenera",35.769,-78.639
"Therioaphis","tenera","Therioaphis tenera",38.59,-112.484
"Therioaphis","tenera","Therioaphis tenera",38.59,-112.484
"Therioaphis","tenera","Therioaphis tenera",38.448,-112.229
"Therioaphis","tenera","Therioaphis tenera",37.842,-112.827
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",49.002,-66.012
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",43.005,-81.721
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",42.8,-81.65
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",42.833,-80.417
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",44.617,-81.15
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",43.083,-81.3
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",44.55,-78.867
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",44.75,-79.883
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",42.717,-80.317
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",45.75,-79.833
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",45.75,-79.833
"Macrosiphum","tenuicauda","Macrosiphum tenuicauda",45.75,-79.833
"Cinara","terminalis","Cinara terminalis",44.367,-75.933
"Cinara","terminalis","Cinara terminalis",46.517,-84.333
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.343,-72.044
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.12,-72.18
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.044,-74.468
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.5,-75.817
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.5,-75.817
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.39,-93.261
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",35.052,-83.204
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",35.052,-83.204
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",35.052,-83.204
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",40.732,-77.754
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",40.917,-78.05
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",52.253,-116.391
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.417,-75.7
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",54.517,-128.6
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",42.1,-83.1
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",42.1,-83.1
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",43.133,-79.8
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.183,-93.214
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.183,-93.214
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.183,-93.214
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.183,-93.214
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.183,-93.214
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.183,-93.214
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",42.05,-82.6
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.283,-79.933
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.75,-79.833
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.517,-84.333
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",43.1,-80.55
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.55,-82.017
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.25,-75.917
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.85,-93.4
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.5,-75.833
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.783,-71.283
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.293,-72.058
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",42.656,-111.603
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",37.344,-89.174
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",51.471,-114.936
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",52.404,-98.911
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",47.63,-65.497
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.983,-66.733
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.606,-67.227
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",47.193,-65.217
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.879,-66.693
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.567,-67.433
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.493,-58.094
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.584,-62.103
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.511,-62.04
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.511,-62.04
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.546,-64.243
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.258,-61.853
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.933,-60.6
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.35,-62.25
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.621,-63.895
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.001,-62.711
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.524,-63.773
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.539,-62.078
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.511,-63.672
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",47.268,-83.206
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.005,-80.293
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.55,-78.27
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.514,-80.698
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.561,-78.045
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.175,-80.257
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.72,-93.061
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.193,-82.768
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.637,-91.33
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.807,-93.784
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.517,-81.033
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.471,-80.975
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.848,-93.853
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.017,-62.7
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",45.669,-73.808
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.557,-79.038
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.817,-71.233
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.62,-78.308
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",41.308,-72.929
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",43.729,-70.243
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.883,-68.673
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.896,-68.666
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.896,-68.666
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",44.839,-68.706
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",46.56,-88.221
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",50.317,-115.867
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",51.786,-121.628
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.517,-119.8
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.183,-119.55
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.183,-119.55
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.183,-119.55
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.298,-119.559
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.272,-123.069
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.26,-123.25
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.26,-123.25
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.26,-123.25
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.252,-123.248
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.241,-123.13
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.239,-123.131
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.239,-123.131
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.239,-123.131
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",34.141,-118.054
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",38.576,-121.492
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",48.565,-123.47
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.124,-122.534
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.317,-123.067
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.31,-123.032
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.311,-124.323
"Paraprociphilus","tessellatus","Paraprociphilus tessellatus",49.134,-122.802
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.134,-122.802
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.266,-123.26
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.24,-123.135
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.239,-123.131
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.239,-123.131
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.239,-123.131
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.239,-123.131
"Periphyllus","testudinaceus","Periphyllus testudinaceus",-25.45,-49.234
"Periphyllus","testudinaceus","Periphyllus testudinaceus",48.565,-123.47
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.258,-123.108
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.258,-123.108
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.427,-117.752
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.254,-117.783
"Periphyllus","testudinaceus","Periphyllus testudinaceus",51.985,-115.243
"Periphyllus","testudinaceus","Periphyllus testudinaceus",51.271,-115.92
"Periphyllus","testudinaceus","Periphyllus testudinaceus",51.804,-116.581
"Periphyllus","testudinaceus","Periphyllus testudinaceus",51.116,-115.761
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.181,-117.02
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.667,-110.283
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.412,-116.668
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.211,-117.86
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.533,-117.045
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.333,-117.599
"Periphyllus","testudinaceus","Periphyllus testudinaceus",59.55,-129.231
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.245,-121.76
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.324,-122.885
"Periphyllus","testudinaceus","Periphyllus testudinaceus",54.233,-125.75
"Periphyllus","testudinaceus","Periphyllus testudinaceus",54.719,-128.765
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.322,-123.024
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.311,-124.323
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.17,-123.02
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.25,-123.12
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.25,-123.12
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.25,-123.12
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.25,-123.12
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.21,-123.064
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.263,-123.164
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.262,-123.113
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.26,-123.25
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.239,-123.131
"Periphyllus","testudinaceus","Periphyllus testudinaceus",52.434,-126.387
"Periphyllus","testudinaceus","Periphyllus testudinaceus",53.554,-99.343
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.817,-95.226
"Periphyllus","testudinaceus","Periphyllus testudinaceus",50,-96.224
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.6,-96
"Periphyllus","testudinaceus","Periphyllus testudinaceus",46.943,-84.55
"Periphyllus","testudinaceus","Periphyllus testudinaceus",50.635,-93.23
"Periphyllus","testudinaceus","Periphyllus testudinaceus",50.635,-93.23
"Periphyllus","testudinaceus","Periphyllus testudinaceus",50.635,-93.23
"Periphyllus","testudinaceus","Periphyllus testudinaceus",50.635,-93.23
"Periphyllus","testudinaceus","Periphyllus testudinaceus",45.583,-77.233
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.848,-93.853
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.23,-90.91
"Periphyllus","testudinaceus","Periphyllus testudinaceus",67.417,-140.983
"Periphyllus","testudinaceus","Periphyllus testudinaceus",60.717,-135.067
"Periphyllus","testudinaceus","Periphyllus testudinaceus",60.717,-135.067
"Periphyllus","testudinaceus","Periphyllus testudinaceus",60.515,-150.539
"Periphyllus","testudinaceus","Periphyllus testudinaceus",32.337,-110.694
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.846,-121.7
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.846,-121.7
"Periphyllus","testudinaceus","Periphyllus testudinaceus",40.06,-121.545
"Periphyllus","testudinaceus","Periphyllus testudinaceus",41.213,-121.79
"Periphyllus","testudinaceus","Periphyllus testudinaceus",41.213,-121.79
"Periphyllus","testudinaceus","Periphyllus testudinaceus",41.316,-122.203
"Periphyllus","testudinaceus","Periphyllus testudinaceus",34.68,-119.308
"Periphyllus","testudinaceus","Periphyllus testudinaceus",34.68,-119.308
"Periphyllus","testudinaceus","Periphyllus testudinaceus",34.68,-119.308
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.172,-120.14
"Periphyllus","testudinaceus","Periphyllus testudinaceus",46.915,-121.385
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.846,-121.7
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.846,-121.7
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.861,-121.708
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.845,-121.702
"Periphyllus","testudinaceus","Periphyllus testudinaceus",39.845,-121.702
"Periphyllus","testudinaceus","Periphyllus testudinaceus",40.06,-121.545
"Periphyllus","testudinaceus","Periphyllus testudinaceus",38.75,-120.5
"Periphyllus","testudinaceus","Periphyllus testudinaceus",38.75,-120.5
"Periphyllus","testudinaceus","Periphyllus testudinaceus",38.75,-120.5
"Periphyllus","testudinaceus","Periphyllus testudinaceus",38.75,-120.5
"Periphyllus","testudinaceus","Periphyllus testudinaceus",38.75,-120.5
"Periphyllus","testudinaceus","Periphyllus testudinaceus",38.706,-108.657
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.983,-121.626
"Periphyllus","testudinaceus","Periphyllus testudinaceus",35.356,-120.66
"Periphyllus","testudinaceus","Periphyllus testudinaceus",35.356,-120.66
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",15.5,-87.9
"Periphyllus","testudinaceus","Periphyllus testudinaceus",15.5,-87.9
"Periphyllus","testudinaceus","Periphyllus testudinaceus",15.5,-87.9
"Periphyllus","testudinaceus","Periphyllus testudinaceus",15.5,-87.9
"Periphyllus","testudinaceus","Periphyllus testudinaceus",15.5,-87.9
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.083,-81.3
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.193,-79.082
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.18,-79.29
"Periphyllus","testudinaceus","Periphyllus testudinaceus",40.116,-88.248
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.713,-112.71
"Periphyllus","testudinaceus","Periphyllus testudinaceus",50.041,-118.546
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.1,-122.267
"Periphyllus","testudinaceus","Periphyllus testudinaceus",48.783,-123.7
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.267,-122.95
"Periphyllus","testudinaceus","Periphyllus testudinaceus",49.267,-122.95
"Periphyllus","testudinaceus","Periphyllus testudinaceus",45.067,-64.633
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.586,-80.501
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.586,-80.501
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Periphyllus","testudinaceus","Periphyllus testudinaceus",43.185,-79.39
"Brachyunguis","tetrapteralis","Brachyunguis tetrapteralis",43.185,-79.39
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.236,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.235,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.235,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.235,-79.166
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.239,-79.165
"Chaetosiphon","tetrarhodum","Chaetosiphon tetrarhodum",43.192,-79.082
"Aphis","thalictri","Aphis thalictri",43.192,-79.082
"Aphis","thalictri","Aphis thalictri",43.193,-79.082
"Aphis","thalictri","Aphis thalictri",43.193,-79.082
"Aphis","thaspii","Aphis thaspii",43.208,-79.19
"Cinara","thatcheri","Cinara thatcheri",43.208,-79.19
"Cinara","thatcheri","Cinara thatcheri",43.208,-79.19
"Cinara","thatcheri","Cinara thatcheri",43.208,-79.19
"Cavariella","theobaldi","Cavariella theobaldi",43.208,-79.19
"Cavariella","theobaldi","Cavariella theobaldi",43.208,-79.19
"Cavariella","theobaldi","Cavariella theobaldi",43.208,-79.19
"Cavariella","theobaldi","Cavariella theobaldi",43.208,-79.19
"Cavariella","theobaldi","Cavariella theobaldi",43.208,-79.19
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.361
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",43.176,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",43.177,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",43.177,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",43.177,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",43.177,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",43.177,-79.36
"Cavariella","theobaldi","Cavariella theobaldi",42.704,-81.189
"Cavariella","theobaldi","Cavariella theobaldi",42.704,-81.189
"Cavariella","theobaldi","Cavariella theobaldi",43.181,-79.29
"Cavariella","theobaldi","Cavariella theobaldi",43.181,-79.29
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.817,-64.067
"Cavariella","theobaldi","Cavariella theobaldi",46.44,-63.29
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.4
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.4
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.4
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.4
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.4
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.4
"Cavariella","theobaldi","Cavariella theobaldi",46.717,-64.183
"Cavariella","theobaldi","Cavariella theobaldi",40.586,-105.084
"Cavariella","theobaldi","Cavariella theobaldi",43.3,-70.733
"Cavariella","theobaldi","Cavariella theobaldi",43.825,-70.246
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.883,-68.673
"Cavariella","theobaldi","Cavariella theobaldi",44.889,-68.671
"Cavariella","theobaldi","Cavariella theobaldi",44.881,-68.664
"Cavariella","theobaldi","Cavariella theobaldi",44.896,-68.666
"Cavariella","theobaldi","Cavariella theobaldi",44.896,-68.666
"Cavariella","theobaldi","Cavariella theobaldi",44.896,-68.666
"Cavariella","theobaldi","Cavariella theobaldi",46.681,-68.016
"Cavariella","theobaldi","Cavariella theobaldi",46.608,-68.009
"Cavariella","theobaldi","Cavariella theobaldi",49.165,-123.055
"Cavariella","theobaldi","Cavariella theobaldi",49.165,-123.055
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.165,-123.055
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.5,-115.767
"Chaetosiphon","thomasi","Chaetosiphon thomasi",51.75,-121.35
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.3,-122.633
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.3,-122.633
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.165,-123.055
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.165,-123.055
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.25,-123.12
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.25,-123.12
"Chaetosiphon","thomasi","Chaetosiphon thomasi",49.25,-123.12
